ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
265249,128,Lauren James,F,85,89,81,78,87,40,82,93,86,80,84,85,78,71,70,85,79,73,75,76,81,90,75,80,76,90,84,40,66,30,43,38,90,75,91,68,RM,4,5,Right,"175cm / 5'9""",77kg / 170lb,"['CAM', 'RW']",24,England,Barclays WSL,Chelsea,"['Rapid+', 'Enforcer', 'First Touch', 'Low Driven Shot', 'Quick Step', 'Trickster', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lauren-james/265249,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265249_en.webp
226302,130,Alexandra Popp,F,85,74,84,76,78,52,89,71,76,91,85,86,77,85,80,71,79,71,82,64,73,75,75,77,83,82,82,44,94,45,52,48,94,91,90,84,ST,5,3,Left,"174cm / 5'9""",65kg / 143lb,,34,Germany,GPFBL,VfL Wolfsburg,"['Precision Header+', 'Acrobatic', 'Aerial Fortress', 'Bruiser']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alexandra-popp/226302,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226302_en.webp
227337,131,Svenja Huth,F,85,82,76,84,86,58,67,84,81,82,75,75,77,79,70,83,84,68,87,83,78,84,92,94,84,87,81,72,32,40,72,66,58,92,65,45,CM,4,3,Right,"163cm / 5'4""",54kg / 119lb,['CAM'],35,Germany,GPFBL,VfL Wolfsburg,"['Anticipate', 'Dead Ball', 'First Touch', 'Jockey', 'Quick Step', 'Relentless', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/svenja-huth/227337,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227337_en.webp
278219,135,Tabitha Chawinga,F,85,94,82,71,85,36,81,93,95,87,86,79,78,74,69,71,72,58,79,55,73,85,84,78,81,87,79,30,76,27,38,30,90,88,93,42,LW,3,4,Left,"172cm / 5'8""",68kg / 150lb,"['ST', 'LM']",29,Malawi,Arkema PL,OL Lyonnes,"['Finesse Shot', 'Low Driven Shot', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tabitha-chawinga/278219,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278219_en.webp
226890,140,Marta,F,85,70,83,84,88,44,75,72,69,86,83,85,80,89,86,81,92,80,83,76,89,90,79,92,78,88,89,47,53,48,37,36,70,86,71,73,CAM,4,5,Left,"162cm / 5'4""",56kg / 123lb,"['ST', 'RM']",40,Brazil,NWSL,Orlando Pride,"['Acrobatic+', 'Dead Ball', 'First Touch', 'Intercept', 'Inventive', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marta/226890,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226890_en.webp
261773,141,Laura Freigang,F,85,84,83,77,83,37,79,85,84,89,89,82,75,79,70,56,83,68,85,80,72,83,80,82,86,85,83,29,81,33,35,30,93,87,84,55,CAM,3,4,Right,"171cm / 5'7""",62kg / 137lb,['ST'],28,Germany,GPFBL,Frankfurt,"['Aerial Fortress', 'First Touch', 'Inventive', 'Jockey', 'Precision Header', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laura-freigang/261773,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261773_en.webp
263011,142,Ella Toone,F,85,81,80,81,86,51,64,83,80,86,82,83,78,75,59,76,86,71,85,76,70,92,67,84,86,84,82,45,69,41,57,56,77,84,64,38,CAM,3,5,Right,"163cm / 5'4""",57kg / 126lb,['CM'],26,England,Barclays WSL,Manchester Utd,"['Trickster+', 'Chip Shot', 'Incisive Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ella-toone/263011,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263011_en.webp
227110,143,Caitlin Foord,F,85,87,77,81,82,45,70,89,86,87,80,73,78,64,59,86,79,54,85,74,81,81,83,85,83,82,79,43,50,45,45,41,72,90,64,60,LM,3,3,Right,"169cm / 5'7""",61kg / 134lb,['LW'],31,Australia,Barclays WSL,Arsenal,"['Enforcer', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/caitlin-foord/227110,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227110_en.webp
267382,145,Naomi Girma,F,85,80,51,70,74,85,79,75,84,48,38,69,68,35,43,57,66,63,81,72,57,65,80,80,80,81,79,83,78,87,88,84,87,72,82,80,CB,3,3,Right,"164cm / 5'5""",58kg / 128lb,,25,United States,Barclays WSL,Chelsea,"['Jockey+', 'Block', 'Bruiser']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/naomi-girma/267382,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267382_en.webp
227073,147,Cristiana Girelli,F,85,77,84,70,80,46,77,79,76,88,90,77,77,72,87,56,79,78,77,56,77,80,70,71,88,84,81,45,87,40,42,40,91,71,79,77,ST,4,3,Right,"174cm / 5'9""",64kg / 141lb,,35,Italy,Calcio A Femminile,Juventus,"['Aerial Fortress', 'Finesse Shot', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cristiana-girelli/227073,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227073_en.webp
232202,148,Delphine Cascarino,F,85,93,75,79,88,38,61,93,93,80,73,80,75,70,65,80,80,60,83,74,75,88,93,90,82,89,79,35,48,39,39,32,72,72,62,41,RM,2,5,Right,"164cm / 5'5""",58kg / 128lb,['RW'],29,France,NWSL,San Diego Wave,"['Gamechanger', 'Inventive', 'Quick Step', 'Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/delphine-cascarino/232202,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232202_en.webp
233746,149,Vivianne Miedema,F,85,82,85,70,85,32,80,84,80,86,86,86,84,83,75,64,69,73,79,56,76,86,80,73,85,85,90,27,82,22,30,23,92,83,82,70,ST,4,4,Right,"178cm / 5'10""",65kg / 143lb,['CAM'],29,Holland,Barclays WSL,Manchester City,"['Finesse Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vivianne-miedema/233746,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233746_en.webp
242830,155,Keira Walsh,F,85,64,46,81,79,79,74,63,65,70,41,56,42,42,55,67,83,51,92,88,53,78,74,68,83,83,85,77,60,82,84,81,69,88,70,70,CDM,3,3,Right,"165cm / 5'5""",64kg / 141lb,['CM'],28,England,Barclays WSL,Chelsea,"['Pinged Pass+', 'Jockey', 'Press Proven', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/keira-walsh/242830,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242830_en.webp
276359,158,Barbra Banda,F,85,92,82,62,78,33,75,91,93,86,87,81,76,74,68,53,58,58,74,56,58,77,82,69,84,81,68,25,80,27,32,22,95,65,93,35,ST,4,4,Right,"177cm / 5'10""",69kg / 152lb,,26,Zambia,NWSL,Orlando Pride,"['Aerial Fortress', 'Enforcer', 'Low Driven Shot', 'Precision Header', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/barbra-banda/276359,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276359_en.webp
227316,159,Wendie Renard,F,85,48,62,70,69,87,83,40,55,70,58,77,53,55,67,60,59,53,80,84,66,69,52,33,81,75,84,85,88,88,88,80,75,70,91,83,CB,3,2,Right,"187cm / 6'2""",70kg / 154lb,,35,France,Arkema PL,OL Lyonnes,"['Anticipate+', 'Aerial Fortress', 'Jockey', 'Long Ball Pass', 'Precision Header', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wendie-renard/227316,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227316_en.webp
273153,160,Linda Caicedo,F,85,91,75,79,87,37,45,92,91,80,81,70,74,51,59,80,78,60,84,77,62,91,91,80,75,86,77,44,41,30,41,30,56,73,34,35,LW,4,4,Right,"163cm / 5'4""",54kg / 119lb,"['LM', 'CAM']",21,Colombia,Liga F Moeve,Real Madrid,"['Technical+', 'Finesse Shot', 'Quick Step']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/linda-caicedo/273153,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273153_en.webp
227013,163,Fridolina Rolfö,F,84,81,81,81,82,81,80,82,80,79,80,85,79,77,85,80,82,63,87,75,70,83,77,68,87,85,81,80,76,83,81,77,84,81,84,69,LB,4,4,Left,"178cm / 5'10""",68kg / 150lb,"['LW', 'LM']",32,Sweden,Barclays WSL,Manchester Utd,"['First Touch', 'Jockey', 'Trickster', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fridolina-rolfo/227013,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227013_en.webp
263009,167,Hannah Hampton,F,84,82,83,82,84,60,85,61,58,7,8,62,13,11,24,22,45,18,31,35,27,19,35,47,83,30,38,11,9,12,13,14,64,25,50,25,GK,3,1,Right,"175cm / 5'9""",64kg / 141lb,,25,England,Barclays WSL,Chelsea,"['Deflector+', 'Cross Claimer', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hannah-hampton/263009,82,83,82,85,84,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263009_en.webp
227327,168,Sara Däbritz,F,84,77,81,84,86,74,73,75,79,82,81,83,84,69,70,78,86,75,87,85,83,89,86,64,80,88,80,80,52,77,76,68,74,73,80,53,CM,4,4,Left,"170cm / 5'7""",63kg / 139lb,"['CDM', 'CAM']",31,Germany,Liga F Moeve,Real Madrid,"['Aerial Fortress', 'Finesse Shot', 'Long Ball Pass', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sara-dabritz/227327,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227327_en.webp
227119,169,Steph Catley,F,84,81,66,80,80,84,83,83,80,70,70,68,60,60,52,83,69,75,87,76,82,75,82,74,85,86,80,86,80,87,83,81,91,84,83,78,CB,2,3,Left,"171cm / 5'7""",60kg / 132lb,['LB'],32,Australia,Barclays WSL,Arsenal,"['Quick Step', 'Rapid', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/steph-catley/227119,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227119_en.webp
262457,171,Olga Carmona,F,84,88,74,78,80,79,74,89,88,77,74,75,77,45,85,84,71,71,82,75,74,75,85,89,84,83,81,83,71,81,79,76,85,81,72,65,LB,3,4,Left,"160cm / 5'3""",51kg / 112lb,['LM'],25,Spain,Arkema PL,Paris SG,"['Bruiser', 'Quick Step', 'Rapid', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/olga-carmona/262457,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262457_en.webp
264936,172,Géraldine Reuteler,F,84,90,82,81,85,59,75,90,90,86,84,81,83,76,66,75,84,63,87,78,71,83,84,79,86,89,78,49,74,51,73,50,87,83,74,66,ST,3,4,Right,"163cm / 5'4""",56kg / 123lb,"['CM', 'CAM']",26,Switzerland,GPFBL,Frankfurt,"['Anticipate', 'Finesse Shot', 'First Touch', 'Long Ball Pass', 'Quick Step', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/geraldine-reuteler/264936,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264936_en.webp
227392,176,Ashley Lawrence,F,84,82,67,82,80,82,76,80,83,73,58,79,76,66,67,83,82,70,84,81,78,78,84,87,82,78,83,80,73,83,84,81,82,80,72,80,RB,4,3,Right,"164cm / 5'5""",60kg / 132lb,['RM'],30,Canada,Arkema PL,OL Lyonnes,"['Jockey', 'Quick Step', 'Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ashley-lawrence/227392,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227392_en.webp
265063,178,Janina Minge,F,84,70,79,80,81,77,80,72,69,85,79,81,78,77,70,69,84,66,85,83,78,80,81,79,85,84,74,86,66,75,79,71,80,86,82,69,CM,3,3,Right,"170cm / 5'7""",61kg / 134lb,"['CDM', 'CB']",26,Germany,GPFBL,VfL Wolfsburg,"['Aerial Fortress', 'Incisive Pass', 'Intercept', 'Long Ball Pass', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/janina-minge/265063,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265063_en.webp
247788,179,Giulia Gwinn,F,84,83,68,79,84,82,70,84,83,78,66,68,65,65,84,79,73,79,82,81,81,85,88,80,84,83,77,80,77,84,85,80,82,83,62,70,RB,3,4,Right,"172cm / 5'8""",58kg / 128lb,"['LB', 'RM']",26,Germany,GPFBL,FC Bayern München,"['Jockey+', 'Anticipate', 'First Touch', 'Long Throw', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/giulia-gwinn/247788,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247788_en.webp
266973,180,Giada Greggi,F,84,84,71,73,85,76,73,83,84,82,69,73,77,62,60,34,86,78,85,82,57,85,86,80,81,87,78,78,58,77,81,74,73,88,63,80,CM,5,3,Right,"156cm / 5'1""",50kg / 110lb,['CDM'],26,Italy,Calcio A Femminile,Roma,"['Anticipate', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/giada-greggi/266973,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266973_en.webp
268942,181,Cata Coll,F,84,83,81,76,87,53,82,53,54,13,8,57,5,7,28,9,61,21,49,35,15,17,50,66,81,34,50,14,7,9,12,14,67,30,65,20,GK,3,1,Right,"170cm / 5'7""",68kg / 150lb,,24,Spain,Liga F Moeve,FC Barcelona,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cata-coll/268942,83,81,76,82,87,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268942_en.webp
269404,183,Salma Paralluelo,F,84,92,84,78,83,46,77,92,92,85,88,82,83,75,63,79,81,65,81,70,77,84,88,70,80,84,75,42,75,42,45,40,91,77,83,56,LW,4,4,Left,"175cm / 5'9""",68kg / 150lb,"['ST', 'RW', 'LM']",22,Spain,Liga F Moeve,FC Barcelona,"['Finesse Shot', 'Gamechanger', 'Quick Step', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/salma-paralluelo/269404,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269404_en.webp
227254,184,Alex Greenwood,F,84,71,65,82,74,85,82,70,72,47,62,78,65,43,85,80,60,82,92,93,80,67,65,71,82,84,85,87,83,87,84,80,85,86,76,90,CB,3,2,Left,"167cm / 5'6""",62kg / 137lb,"['LB', 'LM']",32,England,Barclays WSL,Manchester City,"['Block+', 'Jockey']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-greenwood/227254,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227254_en.webp
239761,186,Frida Maanum,F,84,72,82,83,83,72,67,70,73,85,85,82,86,57,67,77,86,76,86,85,75,85,75,67,80,85,80,82,60,61,80,74,68,83,61,60,CAM,3,3,Right,"173cm / 5'8""",58kg / 128lb,['ST'],26,Norway,Barclays WSL,Arsenal,"['Incisive Pass', 'Power Shot', 'Press Proven', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/frida-maanum/239761,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239761_en.webp
247789,187,Merle Frohms,F,84,81,82,76,84,51,85,45,59,7,8,57,7,7,18,9,31,10,28,38,11,8,61,44,80,20,44,18,10,6,13,11,67,29,70,20,GK,3,1,Right,"175cm / 5'9""",60kg / 132lb,,31,Germany,Liga F Moeve,Real Madrid,"['Deflector+', 'Far Reach']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/merle-frohms/247789,81,82,76,85,84,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247789_en.webp
262093,188,Sjoeke Nüsken,F,84,70,73,78,80,82,76,69,71,79,79,62,80,47,57,62,82,60,86,84,61,82,66,81,83,83,70,83,74,83,84,80,79,80,74,77,CDM,3,2,Right,"173cm / 5'8""",58kg / 128lb,['CB'],25,Germany,Barclays WSL,Chelsea,"['Aerial Fortress', 'Anticipate', 'Bruiser', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sjoeke-nusken/262093,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262093_en.webp
265536,189,Damaris Egurrola,F,84,62,71,82,81,81,82,58,65,77,75,65,71,57,61,79,84,57,86,89,68,81,78,50,83,85,82,84,85,79,81,73,84,83,84,76,CM,3,3,Left,"176cm / 5'9""",65kg / 143lb,"['CDM', 'CAM']",26,Holland,Arkema PL,OL Lyonnes,"['Aerial Fortress', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/damaris-egurrola/265536,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265536_en.webp
240717,192,Lineth Beerensteyn,F,84,90,80,73,86,52,76,91,90,84,88,77,74,65,64,71,72,57,82,61,72,87,82,88,85,87,77,48,69,52,52,45,85,80,76,68,LW,2,4,Right,"162cm / 5'4""",60kg / 132lb,"['ST', 'LM']",29,Holland,GPFBL,VfL Wolfsburg,"['Finesse Shot', 'Gamechanger', 'Precision Header', 'Quick Step', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lineth-beerensteyn/240717,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240717_en.webp
238470,195,Sara Doorsoun,F,84,77,62,74,76,85,82,74,79,57,58,68,63,58,81,66,74,42,83,79,64,70,82,83,84,81,79,83,81,86,85,86,88,83,81,82,CB,3,2,Right,"170cm / 5'7""",58kg / 128lb,,34,Germany,NWSL,Angel City FC,"['Block', 'Long Ball Pass', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sara-doorsoun/238470,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238470_en.webp
242896,200,Ingrid Syrstad Engen,F,84,72,61,80,74,85,80,70,73,76,60,73,51,65,51,75,78,51,88,82,69,73,60,61,81,80,84,86,82,86,86,82,87,70,84,79,CB,3,3,Right,"177cm / 5'10""",67kg / 148lb,"['CDM', 'CM']",27,Norway,Arkema PL,OL Lyonnes,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ingrid-syrstad-engen/242896,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242896_en.webp
247504,202,Mary Earps,F,84,81,80,83,82,41,84,44,36,10,10,62,13,12,26,13,68,12,31,29,14,12,29,40,83,20,35,14,7,11,15,14,64,38,63,31,GK,3,1,Right,"173cm / 5'8""",68kg / 150lb,,33,England,Arkema PL,Paris SG,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mary-earps/247504,81,80,83,84,82,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247504_en.webp
240030,204,Ellie Carpenter,F,84,82,51,79,77,82,79,84,81,60,45,68,48,42,43,87,67,41,84,85,77,76,71,77,78,80,84,83,68,79,87,83,85,74,81,78,RB,3,3,Right,"164cm / 5'5""",60kg / 132lb,['RM'],25,Australia,Barclays WSL,Chelsea,"['Block', 'Long Throw', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ellie-carpenter/240030,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240030_en.webp
265293,205,Maya Le Tissier,F,84,76,58,77,73,86,80,77,76,59,60,67,45,56,63,78,61,58,86,82,70,65,72,66,82,85,76,86,84,88,86,85,87,91,74,79,CB,3,3,Right,"171cm / 5'7""",59kg / 130lb,['RB'],23,England,Barclays WSL,Manchester Utd,"['Jockey+', 'Block', 'Long Ball Pass', 'Pinged Pass', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maya-le-tissier/265293,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265293_en.webp
248717,212,Lena Oberdorf,F,84,61,62,77,75,85,85,70,53,70,56,80,60,57,57,67,80,63,83,80,62,71,68,71,82,80,82,85,79,88,87,80,87,77,88,85,CDM,3,3,Right,"174cm / 5'9""",68kg / 150lb,['CM'],24,Germany,GPFBL,FC Bayern München,"['Anticipate+', 'Aerial Fortress', 'Bruiser', 'Intercept', 'Power Shot', 'Press Proven', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lena-oberdorf/248717,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248717_en.webp
248343,227,Emily Fox,F,84,73,47,71,79,83,74,71,75,59,45,50,50,33,47,80,57,50,79,68,71,75,81,76,82,85,74,84,68,86,83,85,76,92,72,57,RB,4,3,Right,"165cm / 5'5""",57kg / 126lb,"['LB', 'RM']",27,United States,Barclays WSL,Arsenal,"['Rapid', 'Relentless', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emily-fox/248343,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248343_en.webp
264886,228,Glódís Perla Viggósdóttir,F,84,73,54,70,61,86,83,73,73,34,53,64,48,49,64,42,69,58,84,82,63,41,66,76,86,80,73,83,86,88,86,84,89,89,80,80,CB,3,2,Right,"173cm / 5'8""",68kg / 150lb,,30,Iceland,GPFBL,FC Bayern München,"['Aerial Fortress', 'Long Ball Pass', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/glodis-perla-viggosdottir/264886,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264886_en.webp
233244,229,Esther,F,84,80,84,72,83,31,72,79,80,87,87,82,80,80,76,58,78,63,84,63,53,86,68,71,87,87,65,21,80,24,29,30,83,72,66,82,ST,4,3,Right,"163cm / 5'4""",55kg / 121lb,,33,Spain,NWSL,Gotham FC,"['Gamechanger', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/esther/233244,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233244_en.webp
246774,230,Alba Redondo,F,84,84,85,70,84,26,64,85,83,87,87,85,82,80,75,65,66,59,81,64,59,84,83,76,88,85,75,21,82,16,23,18,86,75,67,37,ST,3,4,Right,"170cm / 5'7""",59kg / 130lb,"['LW', 'RW', 'LM']",29,Spain,Liga F Moeve,Real Madrid,"['Finesse Shot', 'First Touch', 'Gamechanger', 'Low Driven Shot', 'Quick Step']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alba-redondo/246774,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246774_en.webp
247790,239,Lena Lattwein,F,83,69,74,80,82,78,83,64,73,79,72,75,76,67,73,69,84,66,84,83,75,82,79,77,82,86,74,82,62,83,77,71,77,84,85,78,CM,4,3,Right,"176cm / 5'9""",65kg / 143lb,['CDM'],25,Germany,GPFBL,VfL Wolfsburg,"['Aerial Fortress', 'Incisive Pass', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lena-lattwein/247790,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247790_en.webp
266933,240,Arianna Caruso,F,83,74,80,82,87,71,72,75,73,83,83,74,80,86,75,79,84,79,86,78,80,89,81,81,84,89,79,73,73,66,76,67,77,85,64,73,CM,3,4,Right,"165cm / 5'5""",55kg / 121lb,,26,Italy,GPFBL,FC Bayern München,"['First Touch', 'Incisive Pass', 'Relentless', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arianna-caruso/266933,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266933_en.webp
264947,244,Nicole Anyomi,F,83,90,79,73,84,55,83,90,90,81,82,80,76,72,58,72,71,64,82,64,64,84,84,84,78,86,79,45,85,45,59,64,95,84,89,64,ST,4,4,Right,"170cm / 5'7""",63kg / 139lb,['CAM'],26,Germany,GPFBL,Frankfurt,"['Jockey', 'Quick Step', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicole-anyomi/264947,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264947_en.webp
227353,246,Kenza Dali,F,83,73,79,82,85,68,73,80,68,83,79,80,80,68,68,78,84,77,84,80,82,89,76,84,81,85,80,77,57,69,72,49,77,85,75,51,CM,3,4,Right,"165cm / 5'5""",61kg / 134lb,['CDM'],34,France,NWSL,San Diego Wave,"['Dead Ball', 'First Touch', 'Incisive Pass', 'Inventive', 'Relentless', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kenza-dali/227353,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227353_en.webp
262330,247,Catarina Macario,F,83,83,82,80,86,57,72,81,84,80,83,82,86,74,76,79,81,80,80,74,90,87,85,84,78,88,86,59,72,53,59,47,83,74,71,70,CAM,3,4,Right,"165cm / 5'5""",58kg / 128lb,"['ST', 'CM']",26,United States,Barclays WSL,Chelsea,"['Dead Ball', 'Gamechanger', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/catarina-macario/262330,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262330_en.webp
